id1,id2,weight
Nightstand.n.01,instrumentality.n.03,1
bread_knife.n.01,physical_entity.n.01,1
milk.n.01,physical_entity.n.01,1
cooking_utensil.n.01,physical_entity.n.01,1
coin.n.01,entity.n.01,1
High_heels.n.01,shoe.n.01,1
strawberry.n.01,solid.n.01,1
toilet.n.02,object.n.01,1
orange.n.01,citrus.n.01,1
television.n.01,physical_entity.n.01,1
pencil_sharpener.n.01,artifact.n.01,1
lantern.n.01,physical_entity.n.01,1
placental.n.01,vertebrate.n.01,1
teddy.n.01,entity.n.01,1
dimmer.n.01,physical_entity.n.01,1
covering.n.02,whole.n.02,1
washer.n.03,object.n.01,1
vascular_plant.n.01,organism.n.01,1
bed.n.01,furniture.n.01,1
houseplant.n.01,organism.n.01,1
foodstuff.n.02,matter.n.03,1
shirt.n.01,object.n.01,1
bicycle.n.01,physical_entity.n.01,1
hair_spray.n.01,artifact.n.01,1
oven.n.01,entity.n.01,1
oven.n.01,home_appliance.n.01,1
screwdriver.n.01,hand_tool.n.01,1
bread_knife.n.01,tool.n.01,1
pet.n.01,animal.n.01,1
wall_clock.n.01,measuring_instrument.n.01,1
PlayStation.n.01,instrument.n.01,1
heater.n.01,physical_entity.n.01,1
measuring_instrument.n.01,physical_entity.n.01,1
mug.n.04,vessel.n.03,1
mouse.n.04,electronic_device.n.01,1
ashcan.n.01,container.n.01,1
bathing_cap.n.01,covering.n.02,1
tennis_racket.n.01,object.n.01,1
balloon.n.01,physical_entity.n.01,1
mouse.n.01,placental.n.01,1
pitcher.n.02,physical_entity.n.01,1
bite.n.04,food.n.01,1
animal.n.01,object.n.01,1
ashcan.n.01,artifact.n.01,1
drum.n.01,artifact.n.01,1
shoe.n.01,entity.n.01,1
basketball.n.02,physical_entity.n.01,1
football.n.02,instrumentality.n.03,1
muffin.n.01,food.n.02,1
bed.n.01,instrumentality.n.03,1
computer_monitor.n.01,object.n.01,1
jewelry.n.01,object.n.01,1
duck.n.01,bird.n.01,1
helmet.n.02,covering.n.02,1
tripod.n.01,device.n.01,1
switch.n.01,instrumentality.n.03,1
keyboard.n.01,object.n.01,1
stringed_instrument.n.01,instrumentality.n.03,1
console.n.02,artifact.n.01,1
basketball.n.02,equipment.n.01,1
backpack.n.01,artifact.n.01,1
case.n.05,object.n.01,1
muffin.n.01,matter.n.03,1
nutriment.n.01,matter.n.03,1
pet.n.01,object.n.01,1
bottle_opener.n.01,entity.n.01,1
placental.n.01,physical_entity.n.01,1
beverage.n.01,matter.n.03,1
footwear.n.02,entity.n.01,1
mixer.n.03,electronic_equipment.n.01,1
computer_keyboard.n.01,physical_entity.n.01,1
muffin.n.01,solid.n.01,1
box.n.01,object.n.01,1
utensil.n.01,object.n.01,1
sunhat.n.01,physical_entity.n.01,1
clock.n.01,device.n.01,1
High_heels.n.01,entity.n.01,1
football_helmet.n.01,artifact.n.01,1
toaster.n.02,object.n.01,1
light_bulb.n.01,physical_entity.n.01,1
wine.n.01,matter.n.03,1
saltshaker.n.01,entity.n.01,1
chest_of_drawers.n.01,entity.n.01,1
toothbrush.n.01,entity.n.01,1
medium.n.01,whole.n.02,1
watermelon.n.01,vine.n.01,1
frying_pan.n.01,whole.n.02,1
frying_pan.n.01,utensil.n.01,1
beetle.n.01,physical_entity.n.01,1
bookcase.n.01,furniture.n.01,1
banana.n.01,organism.n.01,1
teapot.n.01,instrumentality.n.03,1
pencil_sharpener.n.01,whole.n.02,1
dumbbell.n.01,instrumentality.n.03,1
area.n.05,entity.n.01,1
cat.n.01,physical_entity.n.01,1
home_plate.n.01,baseball_equipment.n.01,1
cup.n.01,physical_entity.n.01,1
picture_frame.n.01,framework.n.03,1
racket.n.04,whole.n.02,1
kitchen_table.n.01,object.n.01,1
tool.n.01,object.n.01,1
notebook.n.02,physical_entity.n.01,1
squash.n.01,physical_entity.n.01,1
frying_pan.n.01,implement.n.01,1
condiment.n.01,foodstuff.n.02,1
hand_blower.n.01,artifact.n.01,1
pencil_sharpener.n.01,implement.n.01,1
egg.n.02,physical_entity.n.01,1
tennis_racket.n.01,instrumentality.n.03,1
rule.n.12,artifact.n.01,1
baseball_glove.n.01,physical_entity.n.01,1
bag.n.06,physical_entity.n.01,1
skateboard.n.01,entity.n.01,1
wardrobe.n.01,furnishing.n.02,1
creation.n.02,whole.n.02,1
alarm_clock.n.01,clock.n.01,1
wall_clock.n.01,entity.n.01,1
opener.n.03,physical_entity.n.01,1
can_opener.n.01,artifact.n.01,1
bookcase.n.01,instrumentality.n.03,1
umbrella.n.01,covering.n.02,1
racket.n.04,implement.n.01,1
computer_monitor.n.01,instrumentality.n.03,1
chopping_board.n.01,sheet.n.06,1
alarm_clock.n.01,device.n.01,1
dishwasher.n.01,appliance.n.02,1
sock.n.01,clothing.n.01,1
tea_tray.n.01,object.n.01,1
trouser.n.01,entity.n.01,1
baseball_glove.n.01,equipment.n.01,1
belt.n.02,artifact.n.01,1
part.n.02,object.n.01,1
coffee.n.01,food.n.01,1
beer.n.01,food.n.01,1
portable_computer.n.01,object.n.01,1
banana.n.01,vascular_plant.n.01,1
garment.n.01,object.n.01,1
stapler.n.01,machine.n.01,1
light_bulb.n.01,electric_lamp.n.01,1
framework.n.03,artifact.n.01,1
pineapple.n.01,physical_entity.n.01,1
spectacles.n.01,instrumentality.n.03,1
piano.n.01,device.n.01,1
perfume.n.02,toiletry.n.01,1
Picnic_basket.n.01,entity.n.01,1
hand_tool.n.01,whole.n.02,1
frying_pan.n.01,kitchen_utensil.n.01,1
stapler.n.01,physical_entity.n.01,1
baseball_bat.n.01,artifact.n.01,1
swimsuit.n.01,entity.n.01,1
wardrobe.n.01,whole.n.02,1
basketball.n.02,ball.n.01,1
kitchen_appliance.n.01,artifact.n.01,1
pizza.n.01,nutriment.n.01,1
cookie.n.01,cake.n.03,1
box.n.01,instrumentality.n.03,1
utensil.n.01,instrumentality.n.03,1
seat.n.03,artifact.n.01,1
backpack.n.01,whole.n.02,1
opener.n.03,tool.n.01,1
love_seat.n.01,entity.n.01,1
blanket.n.01,physical_entity.n.01,1
watch.n.01,instrumentality.n.03,1
tiara.n.01,whole.n.02,1
sunglasses.n.01,physical_entity.n.01,1
flower.n.01,whole.n.02,1
boot.n.01,entity.n.01,1
electrical_device.n.01,object.n.01,1
pottery.n.01,physical_entity.n.01,1
soccer_ball.n.01,instrumentality.n.03,1
hand_tool.n.01,implement.n.01,1
earring.n.01,object.n.01,1
scissors.n.01,artifact.n.01,1
earphone.n.01,object.n.01,1
water_glass.n.02,container.n.01,1
lemon.n.01,entity.n.01,1
cream.n.02,entity.n.01,1
wheeled_vehicle.n.01,entity.n.01,1
teapot.n.01,pot.n.01,1
toilet.n.01,physical_entity.n.01,1
bird.n.01,organism.n.01,1
electric_fan.n.01,entity.n.01,1
water_glass.n.02,artifact.n.01,1
christmas_bush.n.01,plant.n.02,1
sheet.n.06,whole.n.02,1
alcohol.n.01,beverage.n.01,1
watermelon.n.01,object.n.01,1
implement.n.01,entity.n.01,1
ring.n.08,jewelry.n.01,1
wrench.n.03,entity.n.01,1
cookie.n.01,physical_entity.n.01,1
dumbbell.n.01,sports_equipment.n.01,1
apple.n.01,matter.n.03,1
popcorn.n.01,entity.n.01,1
envelope.n.01,object.n.01,1
toilet_tissue.n.01,entity.n.01,1
device.n.01,artifact.n.01,1
table.n.02,entity.n.01,1
plant_organ.n.01,physical_entity.n.01,1
hammer.n.01,device.n.01,1
electric_socket.n.01,physical_entity.n.01,1
spatula.n.01,object.n.01,1
machine.n.01,instrumentality.n.03,1
whisk.n.01,object.n.01,1
dishwasher.n.01,entity.n.01,1
dishwasher.n.01,home_appliance.n.01,1
electronic_equipment.n.01,object.n.01,1
coffee_maker.n.01,artifact.n.01,1
tripod.n.01,support.n.10,1
shirt.n.01,garment.n.01,1
mouse.n.04,whole.n.02,1
can_opener.n.01,hand_tool.n.01,1
